,Unnamed: 0,Emp ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,dept,salary,left_company
11403,11403,14187,0.59,0.77,3,272,8,0,0,management,high,YES
11404,11404,14188,0.9,0.82,3,133,8,0,0,marketing,medium,YES
11405,11405,14189,0.62,0.72,3,149,3,1,0,marketing,medium,YES
11406,11406,14190,0.61,0.68,3,193,2,0,0,marketing,medium,YES
11407,11407,14191,0.52,0.55,5,174,3,1,0,sales,medium,YES
11408,11408,14192,0.79,0.87,4,223,5,0,0,sales,medium,YES
11409,11409,14193,0.49,0.89,4,201,8,0,0,sales,medium,YES
11410,11410,14194,0.73,0.67,2,139,8,0,0,sales,medium,YES
11411,11411,14195,0.67,0.49,5,241,8,0,0,sales,medium,YES
11412,11412,14196,0.52,0.61,4,187,4,1,0,sales,medium,YES
11413,11413,14197,0.72,0.64,4,192,3,0,0,sales,medium,YES
11414,11414,14198,0.48,0.5,5,142,4,0,0,IT,medium,YES
11415,11415,14199,0.19,0.79,4,229,4,0,0,product_mng,medium,YES
11416,11416,14200,0.49,0.49,3,104,7,0,0,product_mng,high,YES
11417,11417,14201,0.9,0.76,3,255,7,0,0,product_mng,low,YES
11418,11418,14202,0.49,0.49,4,212,7,0,0,product_mng,medium,YES
11419,11419,14203,0.6,0.53,2,235,7,0,0,IT,medium,YES
11420,11420,14204,0.62,0.85,3,237,3,1,0,IT,medium,YES
11421,11421,14205,0.64,0.5,4,253,10,0,1,management,high,YES
11422,11422,14206,0.22,0.94,3,193,10,0,1,management,high,YES
11423,11423,14207,0.9,0.55,3,259,10,1,1,management,high,YES
11424,11424,14208,0.74,0.95,5,266,10,0,1,management,high,YES
11425,11425,14209,0.85,0.54,3,185,10,0,1,management,high,YES
11426,11426,14210,0.33,0.65,3,172,10,0,1,marketing,high,YES
11427,11427,14211,0.5,0.73,4,180,3,0,0,IT,low,YES
0,0,1,0.38,0.53,2,157,3,0,0,sales,low,NO
1,1,2,0.8,0.86,5,262,6,0,0,sales,medium,NO
2,2,3,0.11,0.88,7,272,4,0,0,sales,medium,NO
3,3,4,0.72,0.87,5,223,5,0,0,sales,low,NO
4,4,5,0.37,0.52,2,159,3,0,0,sales,low,NO
5,5,6,0.41,0.5,2,153,3,0,0,sales,low,NO
6,6,7,0.1,0.77,6,247,4,0,0,sales,low,NO
7,7,8,0.92,0.85,5,259,5,0,0,sales,low,NO
8,8,9,0.89,1.0,5,224,5,0,0,sales,low,NO
9,9,10,0.42,0.53,2,142,3,0,0,sales,low,NO
10,10,11,0.45,0.54,2,135,3,0,0,sales,low,NO
11,11,12,0.11,0.81,6,305,4,0,0,sales,low,NO
12,12,13,0.84,0.92,4,234,5,0,0,sales,low,NO
13,13,14,0.41,0.55,2,148,3,0,0,sales,low,NO
14,14,15,0.36,0.56,2,137,3,0,0,sales,low,NO
15,15,16,0.38,0.54,2,143,3,0,0,sales,low,NO
16,16,17,0.45,0.47,2,160,3,0,0,sales,low,NO
17,17,18,0.78,0.99,4,255,6,0,0,sales,low,NO
18,18,19,0.45,0.51,2,160,3,1,1,sales,low,NO
19,19,20,0.76,0.89,5,262,5,0,0,sales,low,NO
20,20,21,0.11,0.83,6,282,4,0,0,sales,low,NO
21,21,22,0.38,0.55,2,147,3,0,0,sales,low,NO
22,22,23,0.09,0.95,6,304,4,0,0,sales,low,NO
23,23,24,0.46,0.57,2,139,3,0,0,sales,low,NO
24,24,25,0.4,0.53,2,158,3,0,0,sales,low,NO
25,25,26,0.89,0.92,5,242,5,0,0,sales,low,NO
26,26,27,0.82,0.87,4,239,5,0,0,sales,low,NO
27,27,28,0.4,0.49,2,135,3,0,0,sales,low,NO
28,28,29,0.41,0.46,2,128,3,0,0,accounting,low,NO
29,29,30,0.38,0.5,2,132,3,0,0,accounting,low,NO
30,30,31,0.09,0.62,6,294,4,0,0,accounting,low,NO
31,31,32,0.45,0.57,2,134,3,0,0,hr,low,NO
32,32,33,0.4,0.51,2,145,3,0,0,hr,low,NO
33,33,34,0.45,0.55,2,140,3,0,0,hr,low,NO
34,34,35,0.84,0.87,4,246,6,0,0,hr,low,NO
35,35,36,0.1,0.94,6,255,4,0,0,technical,low,NO
36,36,37,0.38,0.46,2,137,3,0,0,technical,low,NO
37,37,38,0.45,0.5,2,126,3,0,0,technical,low,NO
38,38,39,0.11,0.89,6,306,4,0,0,technical,low,NO
39,39,40,0.41,0.54,2,152,3,0,0,technical,low,NO
40,40,41,0.87,0.88,5,269,5,0,0,technical,low,NO
41,41,42,0.45,0.48,2,158,3,0,0,technical,low,NO
42,42,43,0.4,0.46,2,127,3,0,0,technical,low,NO
43,43,44,0.1,0.8,7,281,4,0,0,technical,low,NO
44,44,45,0.09,0.89,6,276,4,0,0,technical,low,NO
45,45,46,0.84,0.74,3,182,4,0,0,technical,low,NO
46,46,47,0.4,0.55,2,147,3,0,0,support,low,NO
47,47,48,0.57,0.7,3,273,6,0,0,support,low,NO
48,48,49,0.4,0.54,2,148,3,0,0,support,low,NO
49,49,50,0.43,0.47,2,147,3,0,0,support,low,NO
50,50,51,0.13,0.78,6,152,2,0,0,support,low,NO
51,51,52,0.44,0.55,2,135,3,0,0,support,low,NO
52,52,53,0.38,0.55,2,134,3,0,0,support,low,NO
53,53,54,0.39,0.54,2,132,3,0,0,support,low,NO
54,54,55,0.1,0.92,7,307,4,0,0,support,low,NO
55,55,56,0.37,0.46,2,140,3,0,0,support,low,NO
56,56,57,0.11,0.94,7,255,4,0,0,support,low,NO
57,57,58,0.1,0.81,6,309,4,0,0,technical,low,NO
58,58,59,0.38,0.54,2,128,3,0,0,technical,low,NO
59,59,60,0.85,1.0,4,225,5,0,0,technical,low,NO
60,60,61,0.85,0.91,5,226,5,0,0,management,medium,NO
61,61,62,0.11,0.93,7,308,4,0,0,IT,medium,NO
62,62,63,0.1,0.95,6,244,5,0,0,IT,medium,NO
63,63,64,0.36,0.56,2,132,3,0,0,IT,medium,NO
64,64,65,0.11,0.94,6,286,4,0,0,IT,medium,NO
65,65,66,0.81,0.7,6,161,4,0,0,IT,medium,NO
66,66,67,0.43,0.54,2,153,3,0,0,product_mng,medium,NO
67,67,68,0.9,0.98,4,264,6,0,0,product_mng,medium,NO
68,68,69,0.76,0.86,5,223,5,1,0,product_mng,medium,NO
69,69,70,0.43,0.5,2,135,3,0,0,product_mng,medium,NO
70,70,71,0.74,0.99,2,277,3,0,0,IT,medium,NO
71,71,72,0.09,0.77,5,275,4,0,0,product_mng,medium,NO
72,72,73,0.45,0.49,2,149,3,0,0,product_mng,high,NO
73,73,74,0.09,0.87,7,295,4,0,0,product_mng,low,NO
74,74,75,0.11,0.97,6,277,4,0,0,product_mng,medium,NO
75,75,76,0.11,0.79,7,306,4,0,0,product_mng,medium,NO
76,76,77,0.1,0.83,6,295,4,0,0,product_mng,medium,NO
77,77,78,0.4,0.54,2,137,3,0,0,marketing,medium,NO
78,78,79,0.43,0.56,2,157,3,0,0,sales,low,NO
79,79,80,0.39,0.56,2,142,3,0,0,accounting,low,NO
80,80,81,0.45,0.54,2,140,3,0,0,support,low,NO
81,81,82,0.38,0.49,2,151,3,0,0,technical,low,NO
82,82,83,0.79,0.59,4,139,3,0,1,management,low,NO
83,83,84,0.84,0.85,4,249,6,0,0,marketing,low,NO
84,84,85,0.11,0.77,6,291,4,0,0,marketing,low,NO
85,85,86,0.11,0.87,6,305,4,0,0,marketing,low,NO
86,86,87,0.17,0.84,5,232,3,0,0,sales,low,NO
87,87,88,0.44,0.45,2,132,3,0,0,sales,low,NO
88,88,89,0.37,0.57,2,130,3,0,0,sales,low,NO
89,89,90,0.1,0.79,6,291,4,0,0,sales,low,NO
90,90,91,0.4,0.5,2,130,3,0,0,sales,low,NO
91,91,92,0.89,1.0,5,246,5,0,0,sales,low,NO
92,92,93,0.42,0.48,2,143,3,0,0,sales,low,NO
93,93,94,0.46,0.55,2,129,3,0,0,sales,low,NO
94,94,95,0.09,0.83,6,255,4,0,0,sales,low,NO
95,95,96,0.37,0.51,2,155,3,0,0,sales,low,NO
96,96,97,0.1,0.77,6,265,4,0,0,sales,low,NO
97,97,98,0.1,0.84,6,279,4,0,0,sales,low,NO
98,98,99,0.11,0.97,6,284,4,0,0,sales,low,NO
99,99,100,0.9,1.0,5,221,6,0,0,sales,medium,NO
100,100,101,0.38,0.52,2,154,3,0,0,sales,medium,NO
101,101,102,0.36,0.52,2,147,3,0,0,sales,medium,NO
102,102,103,0.42,0.46,2,150,3,0,0,sales,medium,NO
103,103,104,0.09,0.94,7,267,4,0,0,sales,medium,NO
104,104,105,0.43,0.52,2,158,3,0,0,sales,medium,NO
105,105,106,0.24,0.46,7,224,5,0,0,accounting,medium,NO
106,106,107,0.91,1.0,4,257,5,0,0,accounting,medium,NO
107,107,108,0.44,0.5,2,148,3,0,0,accounting,medium,NO
108,108,109,0.71,0.87,3,177,4,0,0,hr,medium,NO
109,109,110,0.4,0.49,2,155,3,0,0,hr,medium,NO
110,110,111,0.43,0.47,2,144,3,0,0,hr,medium,NO
111,111,112,0.09,0.85,6,289,4,0,0,hr,high,NO
112,112,113,0.43,0.52,2,160,3,0,0,technical,low,NO
113,113,114,0.9,0.96,4,258,5,0,0,technical,medium,NO
114,114,115,0.84,1.0,5,234,5,0,0,technical,medium,NO
115,115,116,0.37,0.48,2,137,3,0,0,technical,medium,NO
116,116,117,0.86,0.68,5,263,2,0,0,technical,medium,NO
117,117,118,0.11,0.84,6,251,4,0,0,technical,low,NO
118,118,119,0.37,0.57,2,133,3,0,0,technical,low,NO
119,119,120,0.4,0.46,2,132,3,0,0,technical,low,NO
120,120,121,0.14,0.62,4,158,4,1,0,technical,low,NO
121,121,122,0.4,0.46,2,135,3,0,0,technical,low,NO
122,122,123,0.75,1.0,4,216,6,0,0,technical,low,NO
123,123,124,0.11,0.84,6,300,5,1,0,support,low,NO
124,124,125,0.46,0.49,2,138,3,0,0,support,low,NO
125,125,126,0.11,0.92,6,260,4,0,0,support,low,NO
126,126,127,0.38,0.49,2,132,3,0,0,support,low,NO
127,127,128,0.7,0.89,3,183,5,0,0,support,low,NO
128,128,129,0.09,0.82,6,250,4,0,0,support,low,NO
129,129,130,0.37,0.45,2,151,3,0,0,support,low,NO
130,130,131,0.1,0.83,6,292,4,0,0,support,low,NO
131,131,132,0.38,0.57,2,140,3,0,0,support,low,NO
132,132,133,0.9,1.0,5,221,5,0,0,support,low,NO
133,133,134,0.44,0.51,2,138,3,0,0,support,low,NO
134,134,135,0.36,0.5,2,132,3,0,0,technical,low,NO
135,135,136,0.31,0.84,7,133,5,0,0,technical,low,NO
136,136,137,0.1,0.84,6,283,4,1,0,technical,low,NO
137,137,138,0.42,0.48,2,129,3,0,0,management,low,NO
138,138,139,0.74,1.0,4,249,5,0,0,IT,low,NO
139,139,140,0.73,0.87,5,257,5,0,0,IT,low,NO
140,140,141,0.09,0.96,6,245,4,0,0,IT,low,NO
141,141,142,0.45,0.53,2,155,3,0,0,IT,low,NO
142,142,143,0.11,0.8,6,256,4,0,0,IT,low,NO
143,143,144,0.37,0.47,2,152,3,0,0,product_mng,low,NO
144,144,145,0.84,0.99,4,267,5,0,0,product_mng,low,NO
145,145,146,0.41,0.46,2,151,3,0,0,product_mng,low,NO
146,146,147,0.76,0.92,4,239,5,0,0,product_mng,low,NO
147,147,148,0.11,0.87,6,306,4,0,0,IT,low,NO
148,148,149,0.84,0.88,4,263,5,1,0,marketing,low,NO
149,149,150,0.39,0.5,2,147,3,0,0,marketing,low,NO
150,150,151,0.11,0.91,6,278,4,0,0,marketing,low,NO
151,151,152,0.45,0.56,2,154,3,0,0,marketing,low,NO
152,152,153,0.37,0.52,2,143,3,0,0,marketing,low,NO
153,153,154,0.4,0.52,2,155,3,0,0,marketing,low,NO
154,154,155,0.39,0.48,2,160,3,0,0,sales,low,NO
155,155,156,0.11,0.8,6,304,4,0,0,accounting,low,NO
156,156,157,0.83,1.0,5,240,5,0,0,support,low,NO
157,157,158,0.11,0.92,6,305,4,0,0,technical,low,NO
158,158,159,0.39,0.5,2,136,3,0,0,management,low,NO
159,159,160,0.45,0.45,2,132,3,0,0,marketing,low,NO
160,160,161,0.1,0.95,7,301,4,0,0,marketing,low,NO
161,161,162,0.9,0.98,5,243,6,0,0,marketing,low,NO
162,162,163,0.45,0.51,2,147,3,0,0,sales,low,NO
163,163,164,0.79,0.89,5,239,5,0,0,sales,low,NO
164,164,165,0.9,0.99,5,260,5,0,0,sales,low,NO
165,165,166,0.11,0.84,7,296,4,0,0,sales,low,NO
166,166,167,0.43,0.55,2,129,3,0,0,sales,low,NO
167,167,168,0.31,0.54,5,132,5,0,0,sales,low,NO
168,168,169,0.32,0.5,2,135,5,0,0,sales,low,NO
169,169,170,0.45,0.57,2,158,3,0,0,sales,low,NO
170,170,171,0.81,0.99,4,259,5,0,0,sales,low,NO
171,171,172,0.41,0.46,2,160,3,0,1,sales,low,NO
172,172,173,0.11,0.78,7,278,4,0,0,sales,low,NO
173,173,174,0.1,0.88,6,284,4,0,0,sales,low,NO
174,174,175,0.7,0.53,2,274,4,0,0,sales,low,NO
175,175,176,0.54,0.74,4,164,2,0,0,sales,low,NO
176,176,177,0.41,0.48,2,148,3,0,0,sales,low,NO
177,177,178,0.38,0.5,2,140,3,0,0,sales,medium,NO
178,178,179,0.37,0.51,2,127,3,0,0,sales,medium,NO
179,179,180,0.11,0.85,6,308,5,0,0,sales,medium,NO
180,180,181,0.4,0.47,2,146,3,0,0,sales,medium,NO
181,181,182,0.1,0.84,6,261,4,0,0,accounting,medium,NO
182,182,183,0.89,0.99,5,257,5,0,0,accounting,medium,NO
183,183,184,0.11,0.8,6,285,4,0,0,accounting,medium,NO
184,184,185,0.36,0.55,2,141,3,0,0,hr,medium,NO
185,185,186,0.4,0.46,2,127,3,0,0,hr,medium,NO
186,186,187,0.09,0.85,6,297,4,0,0,hr,medium,NO
187,187,188,0.4,0.46,2,143,3,0,0,hr,medium,NO
188,188,189,0.37,0.55,2,152,3,0,0,technical,medium,NO
189,189,190,0.44,0.51,2,156,3,0,0,technical,high,NO
190,190,191,0.09,0.8,7,283,5,0,0,technical,low,NO
191,191,192,0.92,0.87,4,226,6,1,0,technical,medium,NO
192,192,193,0.74,0.91,4,232,5,0,0,technical,medium,NO
193,193,194,0.09,0.82,6,249,4,0,0,technical,medium,NO
194,194,195,0.89,0.95,4,275,5,0,0,technical,medium,NO
195,195,196,0.09,0.8,6,304,4,0,0,technical,low,NO
196,196,197,0.27,0.54,7,278,3,0,0,technical,low,NO
197,197,198,0.1,0.91,6,287,4,0,0,technical,low,NO
198,198,199,0.1,0.89,7,285,4,0,0,technical,low,NO
199,199,200,0.77,0.94,5,226,6,0,0,support,low,NO
200,200,201,0.9,0.82,5,259,5,0,0,support,low,NO
201,201,202,0.39,0.5,2,135,3,0,0,support,low,NO
202,202,203,0.76,1.0,5,219,5,0,0,support,low,NO
203,203,204,0.1,0.93,6,256,4,0,0,support,low,NO
204,204,205,0.87,0.9,5,254,6,0,0,support,low,NO
205,205,206,0.38,0.5,2,153,3,0,0,support,low,NO
206,206,207,0.77,0.99,5,228,5,0,0,support,low,NO
207,207,208,0.78,0.87,4,228,5,0,0,support,low,NO
208,208,209,0.44,0.5,2,128,3,0,0,support,low,NO
209,209,210,0.38,0.52,2,153,3,0,0,support,low,NO
210,210,211,0.43,0.46,2,156,3,0,0,technical,low,NO
211,211,212,0.39,0.5,4,294,3,0,0,technical,low,NO
212,212,213,0.88,1.0,5,219,5,0,0,technical,low,NO
213,213,214,0.45,0.46,2,153,3,0,0,management,low,NO
214,214,215,0.4,0.53,2,151,3,0,0,IT,low,NO
215,215,216,0.36,0.51,2,155,3,0,0,IT,low,NO
216,216,217,0.36,0.48,2,158,3,0,0,IT,low,NO
217,217,218,0.9,0.98,5,245,5,0,0,IT,low,NO
218,218,219,0.43,0.53,2,131,3,0,0,IT,low,NO
219,219,220,0.89,0.87,5,225,5,0,0,product_mng,low,NO
220,220,221,0.1,0.84,6,286,4,0,0,product_mng,low,NO
221,221,222,0.37,0.5,2,135,3,0,0,product_mng,low,NO
222,222,223,0.37,0.51,2,153,3,0,0,product_mng,low,NO
223,223,224,0.87,0.9,5,252,5,0,0,IT,low,NO
224,224,225,0.4,0.56,2,149,3,0,0,accounting,low,NO
225,225,226,0.9,0.97,4,258,5,0,0,accounting,low,NO
226,226,227,0.37,0.46,2,158,3,0,0,hr,low,NO
227,227,228,0.44,0.54,2,149,3,0,0,hr,low,NO
228,228,229,0.85,0.95,5,236,5,0,0,hr,low,NO
229,229,230,0.78,0.98,5,239,6,0,0,marketing,low,NO
230,230,231,0.42,0.47,2,159,3,0,0,marketing,low,NO
231,231,232,0.92,0.99,5,255,6,0,0,sales,low,NO
232,232,233,0.11,0.83,6,244,4,0,0,accounting,low,NO
233,233,234,0.42,0.56,2,134,3,0,0,support,low,NO
234,234,235,0.48,0.57,4,270,4,0,0,technical,low,NO
235,235,236,0.83,0.85,4,255,5,0,0,management,low,NO
236,236,237,0.4,0.53,2,151,3,0,0,marketing,low,NO
237,237,238,0.43,0.45,2,135,3,0,0,marketing,low,NO
238,238,239,0.43,0.53,2,146,3,0,0,marketing,low,NO
239,239,240,0.1,0.97,7,254,4,0,0,sales,low,NO
240,240,241,0.1,0.87,7,289,4,0,0,sales,low,NO
241,241,242,0.37,0.46,2,156,3,0,0,sales,low,NO
242,242,243,0.38,0.53,2,156,3,0,0,sales,low,NO
243,243,244,0.4,0.5,2,128,3,0,0,sales,low,NO
244,244,245,0.89,0.86,5,275,5,0,0,sales,low,NO
245,245,246,0.45,0.46,2,155,3,0,0,sales,low,NO
246,246,247,0.37,0.48,2,159,3,0,0,sales,low,NO
247,247,248,0.46,0.49,2,148,3,0,0,sales,low,NO
248,248,249,0.87,0.91,4,228,5,0,0,sales,low,NO
249,249,250,0.11,0.84,6,298,4,0,0,sales,low,NO
250,250,251,0.79,0.87,5,261,5,0,0,sales,low,NO
251,251,252,0.79,0.92,5,254,6,0,0,sales,low,NO
252,252,253,0.19,0.59,7,192,3,0,0,sales,low,NO
253,253,254,0.87,0.98,4,248,5,0,0,sales,low,NO
254,254,255,0.6,0.92,2,258,5,0,0,sales,low,NO
255,255,256,0.44,0.45,2,156,3,0,0,sales,medium,NO
256,256,257,0.11,0.81,6,266,4,1,0,sales,medium,NO
257,257,258,0.42,0.54,2,156,3,0,0,sales,medium,NO
258,258,259,0.88,0.88,5,232,5,1,0,accounting,medium,NO
259,259,260,0.11,0.84,6,287,4,0,0,accounting,medium,NO
260,260,261,0.46,0.46,2,154,3,0,0,accounting,medium,NO
261,261,262,0.82,0.97,5,263,5,0,0,hr,medium,NO
262,262,263,0.44,0.56,2,131,3,0,0,hr,medium,NO
263,263,264,0.11,0.78,6,260,4,0,0,hr,medium,NO
264,264,265,0.42,0.5,2,139,3,0,0,hr,medium,NO
265,265,266,0.84,0.93,4,251,5,0,0,technical,medium,NO
266,266,267,0.11,0.95,6,286,4,0,0,technical,medium,NO
267,267,268,0.45,0.53,2,129,3,0,0,technical,high,NO
268,268,269,0.38,0.56,2,156,3,0,0,technical,low,NO
269,269,270,0.38,0.86,6,139,6,0,0,technical,medium,NO
270,270,271,0.44,0.51,2,127,3,0,0,technical,medium,NO
271,271,272,0.11,0.84,6,251,4,0,0,technical,medium,NO
272,272,273,0.81,0.93,5,270,5,0,0,technical,medium,NO
273,273,274,0.09,0.96,6,296,4,0,0,technical,low,NO
274,274,275,0.11,0.9,6,254,4,0,0,technical,low,NO
275,275,276,0.81,0.95,5,238,6,0,0,technical,low,NO
276,276,277,0.1,0.97,6,267,4,1,0,support,low,NO
277,277,278,0.74,0.89,5,229,6,0,0,support,low,NO
278,278,279,0.09,0.78,6,254,4,0,0,support,low,NO
279,279,280,0.82,0.81,4,233,4,1,0,support,low,NO
280,280,281,0.1,0.98,6,268,4,0,0,support,low,NO
281,281,282,0.27,0.56,3,301,3,0,0,support,low,NO
282,282,283,0.83,0.92,5,267,6,0,0,support,low,NO
283,283,284,0.1,0.93,6,289,4,1,0,support,low,NO
284,284,285,0.38,0.47,2,144,3,0,0,support,low,NO
285,285,286,0.4,0.56,2,148,3,0,0,support,low,NO
286,286,287,0.11,0.83,6,306,4,0,0,support,low,NO
287,287,288,0.11,0.79,6,292,4,0,1,technical,low,NO
288,288,289,0.82,0.91,5,232,5,0,0,technical,low,NO
289,289,290,0.36,0.48,2,137,3,0,0,technical,low,NO
290,290,291,0.4,0.46,2,128,3,0,0,management,low,NO
291,291,292,0.87,0.84,5,231,5,0,0,IT,low,NO
292,292,293,0.41,0.49,2,146,3,0,0,IT,low,NO
293,293,294,0.11,0.91,6,308,4,1,0,IT,low,NO
294,294,295,0.1,0.93,6,253,4,0,0,IT,medium,NO
295,295,296,0.38,0.51,2,146,3,0,0,IT,medium,NO
296,296,297,0.39,0.55,2,156,3,0,0,product_mng,medium,NO
297,297,298,0.4,0.52,2,147,3,0,0,product_mng,medium,NO
298,298,299,0.45,0.48,2,136,3,0,0,product_mng,medium,NO
299,299,300,0.74,0.84,5,249,5,0,0,product_mng,medium,NO
300,300,301,0.45,0.55,2,151,3,0,0,IT,medium,NO
301,301,302,0.12,1.0,3,278,4,0,0,RandD,medium,NO
302,302,303,0.1,0.77,7,250,5,0,0,RandD,medium,NO
303,303,304,0.37,0.55,2,127,3,0,0,RandD,medium,NO
304,304,305,0.89,0.87,5,255,5,0,0,RandD,medium,NO
305,305,306,0.45,0.47,2,135,3,0,0,RandD,medium,NO
306,306,307,0.37,0.46,2,149,3,0,0,marketing,high,NO
307,307,308,0.11,0.81,5,287,4,0,0,sales,low,NO
308,308,309,0.41,0.48,2,145,3,0,0,accounting,medium,NO
309,309,310,0.1,0.94,6,285,4,0,0,support,medium,NO
310,310,311,0.1,0.93,7,305,4,0,0,technical,medium,NO
311,311,312,0.11,0.95,7,300,4,0,0,management,medium,NO
312,312,313,0.4,0.54,2,139,3,0,0,marketing,low,NO
313,313,314,0.41,0.49,2,130,3,0,0,marketing,low,NO
314,314,315,0.1,0.81,6,268,4,0,0,marketing,low,NO
315,315,316,0.73,0.86,4,245,6,0,0,sales,low,NO
316,316,317,0.43,0.47,2,135,3,0,0,sales,low,NO
317,317,318,0.37,0.46,2,153,3,0,0,sales,low,NO
318,318,319,0.11,0.94,6,276,4,0,0,sales,low,NO
319,319,320,0.4,0.46,2,130,3,0,0,sales,low,NO
320,320,321,0.41,0.54,2,153,3,1,0,sales,low,NO
321,321,322,0.82,0.84,5,244,5,0,0,sales,low,NO
322,322,323,0.61,0.47,2,253,3,0,0,sales,low,NO
323,323,324,0.11,0.91,7,287,4,0,0,sales,low,NO
324,324,325,0.37,0.45,2,131,3,0,0,sales,low,NO
325,325,326,0.41,0.52,2,135,3,0,0,sales,low,NO
326,326,327,0.37,0.52,2,157,3,0,0,sales,low,NO
327,327,328,0.88,0.99,5,262,6,0,0,sales,low,NO
328,328,329,0.1,0.85,6,266,4,0,0,sales,low,NO
329,329,330,0.44,0.48,2,148,3,0,0,sales,low,NO
330,330,331,0.38,0.57,2,140,3,0,0,sales,low,NO
331,331,332,0.11,0.85,7,302,4,0,0,sales,low,NO
332,332,333,0.09,0.98,6,271,4,0,0,sales,low,NO
333,333,334,0.45,0.52,2,145,3,0,0,sales,medium,NO
334,334,335,0.1,0.81,6,290,4,0,0,accounting,medium,NO
335,335,336,0.45,0.47,2,151,3,0,0,accounting,medium,NO
336,336,337,0.77,0.87,5,266,5,0,0,accounting,medium,NO
337,337,338,0.44,0.51,2,140,3,0,0,hr,medium,NO
338,338,339,0.39,0.5,2,142,3,0,0,hr,medium,NO
339,339,340,0.1,0.91,6,246,4,0,0,hr,medium,NO
340,340,341,0.09,0.89,7,308,5,0,0,hr,medium,NO
341,341,342,0.37,0.47,2,141,3,0,0,technical,medium,NO
342,342,343,0.9,1.0,5,232,5,0,0,technical,medium,NO
343,343,344,0.41,0.56,2,143,3,0,0,technical,medium,NO
344,344,345,0.37,0.52,2,155,3,0,0,technical,medium,NO
345,345,346,0.1,0.86,6,278,4,0,0,technical,high,NO
346,346,347,0.81,1.0,4,253,5,0,0,technical,low,NO
347,347,348,0.11,0.8,6,282,4,0,0,technical,medium,NO
348,348,349,0.11,0.84,7,264,4,0,0,technical,medium,NO
349,349,350,0.4,0.46,2,149,3,0,0,technical,medium,NO
350,350,351,0.09,0.8,6,304,5,0,0,technical,medium,NO
351,351,352,0.48,0.93,3,219,6,0,0,technical,low,NO
352,352,353,0.91,0.91,4,262,6,0,0,support,low,NO
353,353,354,0.43,0.57,2,135,3,0,0,support,low,NO
354,354,355,0.33,0.88,6,219,5,0,0,support,low,NO
355,355,356,0.41,0.57,2,136,3,0,0,support,low,NO
356,356,357,0.41,0.55,2,154,3,0,0,support,low,NO
357,357,358,0.37,0.54,2,149,3,0,0,support,low,NO
358,358,359,0.31,0.62,6,135,5,0,0,support,low,NO
359,359,360,0.09,0.91,6,275,4,0,0,support,low,NO
360,360,361,0.1,0.87,6,290,4,0,0,support,low,NO
361,361,362,0.76,0.9,4,263,5,0,0,support,low,NO
362,362,363,0.41,0.54,2,145,3,0,0,support,low,NO
363,363,364,0.72,0.96,5,267,5,0,0,technical,low,NO
364,364,365,0.4,0.5,2,141,3,1,0,technical,low,NO
365,365,366,0.91,0.87,4,235,5,0,0,technical,low,NO
366,366,367,0.1,0.83,6,258,4,0,0,management,low,NO
367,367,368,0.4,0.56,2,131,3,0,0,IT,low,NO
368,368,369,0.82,0.86,5,243,5,0,0,IT,low,NO
369,369,370,0.1,0.82,6,266,4,0,0,IT,low,NO
370,370,371,0.37,0.45,2,142,3,0,0,IT,low,NO
371,371,372,0.36,0.51,2,135,3,0,0,IT,low,NO
372,372,373,0.39,0.48,2,141,3,0,0,product_mng,medium,NO
373,373,374,0.36,0.57,2,142,3,0,0,product_mng,medium,NO
374,374,375,0.86,0.84,5,254,5,0,0,product_mng,medium,NO
375,375,376,0.73,0.99,5,262,5,0,0,product_mng,medium,NO
376,376,377,0.56,0.71,4,296,2,0,0,IT,medium,NO
377,377,378,0.44,0.56,2,158,3,0,0,accounting,medium,NO
378,378,379,0.31,0.56,4,238,2,0,0,accounting,medium,NO
379,379,380,0.77,0.93,4,231,5,0,0,hr,medium,NO
380,380,381,0.44,0.45,2,156,3,0,0,hr,medium,NO
381,381,382,0.38,0.46,2,145,3,0,0,hr,medium,NO
382,382,383,0.45,0.48,2,144,3,0,0,marketing,medium,NO
383,383,384,0.38,0.51,2,159,3,0,0,sales,medium,NO
384,384,385,0.36,0.48,2,156,3,0,0,accounting,high,NO
385,385,386,0.75,0.9,5,256,5,0,0,support,low,NO
386,386,387,0.1,0.93,6,298,4,0,0,technical,medium,NO
387,387,388,0.1,0.97,6,247,4,0,0,management,medium,NO
388,388,389,0.45,0.5,2,157,3,0,0,marketing,medium,NO
389,389,390,0.42,0.57,2,154,3,1,0,marketing,medium,NO
390,390,391,0.78,1.0,4,253,5,0,0,marketing,low,NO
391,391,392,0.45,0.55,2,148,3,0,0,sales,low,NO
392,392,393,0.84,1.0,4,261,5,0,0,sales,low,NO
393,393,394,0.11,0.93,6,282,4,0,0,sales,low,NO
394,394,395,0.42,0.56,2,133,3,0,0,sales,low,NO
395,395,396,0.45,0.46,2,128,3,0,0,sales,low,NO
396,396,397,0.46,0.57,2,139,3,0,0,sales,low,NO
397,397,398,0.09,0.79,6,293,5,0,0,sales,low,NO
398,398,399,0.87,0.83,4,265,6,0,0,sales,low,NO
399,399,400,0.1,0.87,6,250,4,0,0,sales,low,NO
400,400,401,0.91,1.0,5,251,6,0,0,sales,low,NO
401,401,402,0.76,0.92,4,246,5,0,0,sales,low,NO
